@relation 'huge_each_goodbad_smart-weka.filters.unsupervised.attribute.AddExpression-Eifelse(a4 >3.0, 5.0,1.0)-Ngood_or_bad-weka.filters.unsupervised.attribute.Discretize-Y-B2-M-1.0-Rlast-unset-class-temporarily-weka.filters.unsupervised.attribute.Remove-R4-weka.filters.unsupervised.instance.RemoveRange-R1-4187-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-V-R2,6,7,8,9,10,11,12'

@attribute 'stop_\%' numeric
@attribute 'pronoun_\%' numeric
@attribute 'verb_\%' numeric
@attribute 'adverb_\%' numeric
@attribute 'adjective_\%' numeric
@attribute 'wh-word_\%' numeric
@attribute 'missspelled_\%' numeric
@attribute good_or_bad {'\'B1of2\'','\'B2of2\''}

@data
0.333333,0.166667,0.166667,0.166667,0,0,0.666667,'\'B2of2\''
0,0,0.333333,0,0.333333,0,1,'\'B1of2\''
0.2,0,0.6,0.2,0,0,0.6,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.5,0.0625,0.166667,0.041667,0.041667,0.020833,0.5625,'\'B1of2\''
0.444444,0.111111,0.222222,0,0.444444,0,0.777778,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.4,0,0,0.2,0.4,0,0.6,'\'B1of2\''
0.333333,0.083333,0.333333,0,0,0,0.666667,'\'B2of2\''
0.625,0,0.125,0.375,0.125,0,0.25,'\'B1of2\''
0.333333,0.333333,0.333333,0,0.333333,0,1,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0,0,0,0,1,0,1,'\'B2of2\''
0.25,0,0,0,0.25,0,0.75,'\'B1of2\''
0.2,0,0.2,0,0.2,0,0.8,'\'B1of2\''
0.571429,0.071429,0.214286,0.107143,0.035714,0,0.464286,'\'B1of2\''
0.478873,0.042254,0.169014,0.028169,0.084507,0,0.507042,'\'B2of2\''
0.5,0.047619,0.142857,0.119048,0.071429,0,0.47619,'\'B1of2\''
0.25,0,0.25,0,0,0,0.5,'\'B1of2\''
0.522727,0.022727,0.113636,0.068182,0.113636,0.022727,0.545455,'\'B1of2\''
0.451613,0.032258,0.258065,0.193548,0.032258,0.032258,0.516129,'\'B2of2\''
0.470588,0.029412,0.235294,0.029412,0.147059,0.029412,0.588235,'\'B2of2\''
0.4,0,0,0,0.2,0,0.8,'\'B2of2\''
0.666667,0,0.333333,0,0,0,0.833333,'\'B1of2\''
0.431373,0.039216,0.235294,0.019608,0.058824,0.019608,0.588235,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B1of2\''
0.416667,0,0.333333,0,0.083333,0,0.666667,'\'B2of2\''
0.483871,0.096774,0.129032,0.032258,0.16129,0,0.612903,'\'B1of2\''
0.25,0,0,0,0.25,0,0.75,'\'B2of2\''
0,0,0,0,0.333333,0,1,'\'B2of2\''
0.5,0.045455,0.181818,0.136364,0.136364,0,0.363636,'\'B1of2\''
0.608696,0.086957,0.26087,0.043478,0.086957,0,0.608696,'\'B1of2\''
0.571429,0.095238,0.238095,0.095238,0.190476,0,0.571429,'\'B1of2\''
0.6,0.1,0.1,0.2,0.1,0,0.7,'\'B1of2\''
0.518072,0.036145,0.156627,0.036145,0.120482,0.012048,0.554217,'\'B2of2\''
0.333333,0,0.095238,0.119048,0.214286,0.02381,0.666667,'\'B1of2\''
0.444444,0,0.222222,0,0.222222,0,0.888889,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.416667,0.041667,0.291667,0.041667,0.125,0,0.666667,'\'B1of2\''
0.40625,0.015625,0.171875,0.09375,0.125,0.03125,0.609375,'\'B1of2\''
0.363636,0,0.181818,0.045455,0.272727,0.045455,0.772727,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B1of2\''
0.561644,0.027397,0.191781,0.041096,0.136986,0.013699,0.520548,'\'B2of2\''
0.431579,0.031579,0.157895,0.073684,0.073684,0,0.473684,'\'B1of2\''
0.428571,0,0,0.142857,0.285714,0,0.571429,'\'B2of2\''
0,0,0,0,0.5,0,1,'\'B2of2\''
0.5,0.060976,0.158537,0.085366,0.036585,0.012195,0.45122,'\'B2of2\''
0.3,0,0.2,0,0.1,0,0.8,'\'B2of2\''
0.504673,0.03271,0.135514,0.060748,0.088785,0.009346,0.369159,'\'B1of2\''
0.526316,0.052632,0.197368,0.039474,0.118421,0,0.578947,'\'B2of2\''
0.357143,0,0.214286,0.214286,0.142857,0,0.714286,'\'B2of2\''
0.375,0,0.25,0.1875,0,0,0.5625,'\'B1of2\''
0.5,0.5,0.5,0,0,0,0.5,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B1of2\''
0.222222,0.111111,0.111111,0.111111,0.222222,0,0.666667,'\'B2of2\''
0.392857,0,0.214286,0.035714,0.035714,0.035714,0.5,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.333333,0,0,0.666667,0.333333,0,0.333333,'\'B1of2\''
0.5,0.019231,0.25,0.115385,0.057692,0.038462,0.519231,'\'B1of2\''
0,0,0,0,0,0,1,'\'B1of2\''
0,0,0.25,0,0.25,0,0.75,'\'B2of2\''
0.46875,0.046875,0.15625,0.125,0.09375,0.015625,0.546875,'\'B2of2\''
0,0,0,0,0.5,0,1,'\'B1of2\''
0.421053,0.052632,0.105263,0,0.157895,0,0.736842,'\'B2of2\''
0.571429,0,0.285714,0.142857,0,0.142857,0.571429,'\'B1of2\''
0.4,0,0.2,0,0.2,0,0.8,'\'B2of2\''
0,0,0,0,0.5,0,1,'\'B2of2\''
0.5,0.1,0.15,0,0.15,0,0.65,'\'B2of2\''
0.333333,0,0,0,0.333333,0,0.666667,'\'B2of2\''
0.333333,0,0,0,0,0,0.833333,'\'B2of2\''
0.5,0,0,0.5,0.5,0,0.5,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.363636,0.181818,0.272727,0.272727,0,0,0.727273,'\'B2of2\''
0,0,0.666667,0,0,0,0.666667,'\'B2of2\''
0.333333,0,0.333333,0,0,0,1,'\'B2of2\''
0.5,0.166667,0.222222,0,0,0.055556,0.666667,'\'B2of2\''
0,0,0,0,0.5,0,1,'\'B2of2\''
0.483871,0.064516,0.16129,0.032258,0.064516,0,0.645161,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.5,0,0,0,0.25,0,0.625,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.515152,0.060606,0.181818,0.121212,0.090909,0,0.545455,'\'B1of2\''
0.555556,0.111111,0.222222,0.111111,0,0,0.444444,'\'B1of2\''
0.583333,0.055556,0.222222,0.111111,0.027778,0.027778,0.527778,'\'B2of2\''
0.444444,0,0.111111,0,0.222222,0,0.777778,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.5,0.051724,0.163793,0.051724,0.077586,0,0.448276,'\'B1of2\''
0.666667,0,0.25,0.25,0.083333,0.083333,0.666667,'\'B1of2\''
0.392857,0.035714,0.25,0.071429,0.035714,0,0.642857,'\'B1of2\''
0.488372,0.023256,0.209302,0.023256,0.046512,0.023256,0.604651,'\'B1of2\''
0.423077,0.115385,0.153846,0.038462,0.153846,0,0.769231,'\'B2of2\''
0.545455,0.090909,0.181818,0.181818,0.045455,0,0.545455,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B1of2\''
0.571429,0.214286,0.142857,0.071429,0.142857,0,0.714286,'\'B2of2\''
0,0,0,0,1,0,1,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.393939,0.045455,0.181818,0.060606,0.136364,0.030303,0.651515,'\'B2of2\''
0.166667,0,0.333333,0,0.166667,0,0.5,'\'B1of2\''
0.413793,0.011494,0.195402,0.057471,0.103448,0,0.528736,'\'B2of2\''
0.2,0,0.2,0,0.2,0,0.8,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.444444,0.111111,0.222222,0.111111,0.111111,0,0.777778,'\'B1of2\''
0.484848,0.030303,0.181818,0.090909,0.121212,0,0.636364,'\'B1of2\''
0.333333,0,0,0,0.333333,0,0.666667,'\'B2of2\''
0,0,0,0,0,0,1,'\'B1of2\''
0.333333,0,0,0.333333,0,0,0.666667,'\'B2of2\''
0.421053,0,0.052632,0,0.105263,0,0.684211,'\'B1of2\''
0.529412,0.176471,0.176471,0.176471,0.117647,0,0.705882,'\'B2of2\''
0.333333,0.111111,0.222222,0,0.222222,0,0.777778,'\'B2of2\''
0,0,0,0,0.333333,0,1,'\'B1of2\''
0,0,0,0,0,0,1,'\'B1of2\''
0.6,0,0.4,0.2,0,0,0.6,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B1of2\''
0.785714,0.071429,0.357143,0.071429,0.071429,0.071429,0.428571,'\'B2of2\''
0.45,0.1,0.15,0.1,0.15,0,0.7,'\'B1of2\''
0.642857,0.071429,0.428571,0.071429,0.071429,0,0.642857,'\'B2of2\''
0.458333,0.041667,0.25,0.041667,0.125,0,0.708333,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.2,0,0,0.2,0.2,0,0.6,'\'B2of2\''
0.25,0,0.5,0,0.25,0,0.75,'\'B1of2\''
0.666667,0.095238,0.190476,0.095238,0.095238,0,0.571429,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B1of2\''
0.5625,0.020833,0.1875,0.083333,0.0625,0.041667,0.458333,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.455882,0.029412,0.25,0.102941,0.058824,0.014706,0.544118,'\'B2of2\''
0.333333,0,0,0.166667,0.333333,0,0.666667,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.5,0.5,0,0,0,0,1,'\'B2of2\''
0.333333,0,0.666667,0,0,0,0.666667,'\'B2of2\''
0,0,0,0,0.5,0,1,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0,0,0,0,0.666667,0,1,'\'B1of2\''
0.4,0.028571,0.142857,0.028571,0.142857,0.028571,0.685714,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.4,0,0,0,0.2,0,0.8,'\'B2of2\''
0.4,0.2,0.2,0,0.2,0,1,'\'B2of2\''
0.2,0.2,0.2,0,0,0,0.8,'\'B1of2\''
0.666667,0,0,0.333333,0.333333,0,0.333333,'\'B1of2\''
0.603448,0.034483,0.206897,0.12069,0.034483,0.017241,0.517241,'\'B2of2\''
0.466667,0.033333,0.133333,0.133333,0.133333,0,0.466667,'\'B2of2\''
0.272727,0.090909,0.272727,0.090909,0.272727,0,0.727273,'\'B2of2\''
0.461538,0.076923,0.192308,0.115385,0.076923,0,0.576923,'\'B1of2\''
0,0,0.166667,0,0.5,0,1,'\'B2of2\''
0,0,0,0,0.5,0,1,'\'B2of2\''
0.508475,0.084746,0.152542,0.033898,0.084746,0.016949,0.610169,'\'B2of2\''
0.333333,0,0,0,0.333333,0,0.666667,'\'B1of2\''
0.368932,0.019417,0.145631,0.019417,0.15534,0.009709,0.582524,'\'B1of2\''
0.5,0.166667,0.5,0.166667,0,0,0.666667,'\'B2of2\''
0.333333,0,0.333333,0,0.333333,0,0.333333,'\'B2of2\''
0.466667,0.066667,0.2,0,0.266667,0,0.8,'\'B2of2\''
0.083333,0,0.333333,0.083333,0.083333,0,0.75,'\'B1of2\''
0,0,0,0,0.5,0,1,'\'B1of2\''
0.5,0.055556,0.222222,0.055556,0.055556,0.055556,0.5,'\'B1of2\''
0.454545,0,0.272727,0.272727,0,0.090909,0.636364,'\'B1of2\''
0.538462,0,0.153846,0.076923,0.076923,0,0.769231,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.525,0.05,0.175,0.125,0.075,0,0.6,'\'B2of2\''
0.272727,0,0.090909,0,0.181818,0,0.818182,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B1of2\''
0.5,0,0,0.25,0.25,0,0.5,'\'B2of2\''
0.6,0.2,0.2,0.1,0.2,0,0.8,'\'B2of2\''
0.466667,0,0.2,0,0.133333,0,0.8,'\'B2of2\''
0.5,0,0,0,0.5,0,0.5,'\'B1of2\''
0.431818,0.020455,0.140909,0.052273,0.086364,0.004545,0.413636,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.6,0.04,0.173333,0.08,0.053333,0,0.48,'\'B2of2\''
0.333333,0,0,0.666667,0.333333,0,0.333333,'\'B1of2\''
0.571429,0.028571,0.171429,0.057143,0.028571,0.028571,0.485714,'\'B1of2\''
0.586957,0.043478,0.26087,0.043478,0.043478,0,0.5,'\'B2of2\''
0.222222,0,0.222222,0.222222,0.222222,0,0.333333,'\'B2of2\''
0.642857,0.047619,0.166667,0.119048,0.047619,0,0.380952,'\'B1of2\''
0.25,0.125,0.125,0.125,0.25,0,0.75,'\'B2of2\''
0,0,0.5,0,0,0,1,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B1of2\''
0.552632,0.052632,0.184211,0.078947,0.026316,0.013158,0.421053,'\'B2of2\''
0.4,0,0.2,0.2,0.2,0,0.6,'\'B2of2\''
0.666667,0.166667,0.166667,0,0,0,0.666667,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B1of2\''
0.333333,0,0.25,0.166667,0.25,0,0.75,'\'B2of2\''
0.444444,0,0.222222,0,0.222222,0,0.888889,'\'B1of2\''
0.25,0,0.125,0,0.125,0,0.75,'\'B2of2\''
0.25,0,0.25,0.5,0.25,0,0.25,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.6,0.2,0,0.2,0,0,0.6,'\'B1of2\''
0.605263,0.078947,0.184211,0.026316,0.078947,0,0.605263,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0,0,0,0,0.333333,0,1,'\'B2of2\''
0.548387,0.064516,0.096774,0.032258,0.064516,0,0.645161,'\'B1of2\''
0,0,0,0,0.333333,0,1,'\'B2of2\''
0.363636,0,0.090909,0.090909,0.090909,0,0.727273,'\'B1of2\''
0.5,0.25,0,0,0,0,0.75,'\'B1of2\''
0.525,0.075,0.175,0.05,0.125,0,0.575,'\'B1of2\''
0.35,0,0.15,0.1,0.1,0,0.6,'\'B1of2\''
0.529412,0.058824,0.235294,0.117647,0.058824,0.029412,0.617647,'\'B1of2\''
0.480447,0.03352,0.167598,0.039106,0.072626,0.011173,0.458101,'\'B1of2\''
0.47619,0,0.095238,0,0.095238,0,0.571429,'\'B1of2\''
0.285714,0,0.285714,0.285714,0.142857,0,0.714286,'\'B2of2\''
0.333333,0,0.333333,0.166667,0.166667,0,0.666667,'\'B2of2\''
0.5,0,0,0,0.2,0,0.7,'\'B2of2\''
0.5,0,0.25,0,0,0,0.25,'\'B2of2\''
0.230769,0,0.230769,0.076923,0.307692,0,0.692308,'\'B1of2\''
0.166667,0,0.333333,0,0.166667,0,0.833333,'\'B2of2\''
0.351351,0,0.108108,0.081081,0.216216,0.027027,0.675676,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.333333,0,0,0,0,0,0.666667,'\'B2of2\''
0.6,0.1,0.15,0,0.2,0,0.7,'\'B2of2\''
0,0,0,0,1,0,1,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0,0,0,0,0,0,1,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.5,0,0,0.166667,0.166667,0,0.666667,'\'B2of2\''
0.333333,0,0,0,0.333333,0,0.833333,'\'B2of2\''
0.166667,0,0.166667,0.166667,0.166667,0,0.666667,'\'B2of2\''
0.465116,0.046512,0.186047,0.093023,0.069767,0,0.604651,'\'B1of2\''
0.451613,0.032258,0.129032,0.096774,0.096774,0,0.677419,'\'B2of2\''
0.5,0.1,0.1,0,0.2,0,0.8,'\'B1of2\''
0.444444,0.222222,0.333333,0,0.222222,0,0.777778,'\'B2of2\''
0.555556,0,0,0,0.222222,0,0.555556,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0,0,0,0,1,0,1,'\'B2of2\''
0,0,0,0,0.5,0,1,'\'B2of2\''
0.333333,0,0.333333,0,0.333333,0,0.333333,'\'B2of2\''
0.571429,0,0.142857,0.142857,0.142857,0,0.714286,'\'B1of2\''
0.409091,0.045455,0.136364,0,0.136364,0,0.727273,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.434783,0.043478,0.188406,0.086957,0.144928,0.028986,0.594203,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B1of2\''
0.444444,0,0.222222,0,0.222222,0,0.888889,'\'B2of2\''
0.75,0.25,0.166667,0,0.083333,0,0.833333,'\'B2of2\''
0.56,0.12,0.12,0.12,0,0.04,0.56,'\'B1of2\''
0.52,0.02,0.2,0.12,0.1,0,0.5,'\'B1of2\''
0.5,0,0,0,0.25,0,0.75,'\'B1of2\''
0.630435,0.043478,0.152174,0.043478,0.086957,0.021739,0.456522,'\'B2of2\''
0.333333,0,0.166667,0,0,0,0.333333,'\'B2of2\''
0.333333,0.111111,0.333333,0.333333,0,0.111111,0.333333,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.418919,0.013514,0.216216,0.081081,0.054054,0.013514,0.5,'\'B1of2\''
0.448276,0.103448,0.275862,0,0.137931,0,0.586207,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0,0,0,0,0,0,1,'\'B1of2\''
0,0,0.5,0,0,0,1,'\'B1of2\''
0.4,0,0,0,0.4,0,0.7,'\'B2of2\''
0.444444,0.222222,0.333333,0.111111,0,0,0.444444,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B1of2\''
0.529412,0.117647,0.117647,0.058824,0.117647,0,0.588235,'\'B2of2\''
0.5,0,0,0.25,0.25,0,0.75,'\'B1of2\''
0.45,0.05,0.15,0.1,0.2,0,0.55,'\'B2of2\''
0,0,0,0,0.5,0,1,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.444444,0,0.222222,0,0.222222,0,0.888889,'\'B2of2\''
0.4,0,0,0,0.2,0,0.8,'\'B1of2\''
0.25,0,0,0,0.25,0,0.75,'\'B2of2\''
0.571429,0,0.285714,0,0,0,0.571429,'\'B1of2\''
0.25,0,0.25,0,0,0,0.75,'\'B2of2\''
0.588235,0.117647,0.235294,0,0.058824,0,0.529412,'\'B2of2\''
0.368421,0.052632,0.157895,0.105263,0.105263,0,0.578947,'\'B1of2\''
0.5,0.5,0,0,0,0,1,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B1of2\''
0.514286,0.047619,0.152381,0.066667,0.066667,0.009524,0.438095,'\'B2of2\''
0.5,0.5,0.5,0,0,0,0.5,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.4,0,0.266667,0.2,0.133333,0,0.533333,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.5,0.0625,0.1875,0.0625,0.125,0.0625,0.75,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.5,0,0.166667,0.166667,0.166667,0,0.666667,'\'B1of2\''
0.567568,0.054054,0.216216,0.054054,0.135135,0,0.378378,'\'B1of2\''
0,0,0,0,0.5,0,1,'\'B2of2\''
0.677419,0.064516,0.322581,0.096774,0.064516,0.032258,0.516129,'\'B2of2\''
0.166667,0.166667,0.166667,0.166667,0.166667,0,0.666667,'\'B1of2\''
0.75,0.125,0,0,0.125,0,0.625,'\'B1of2\''
0.536585,0.04878,0.219512,0.02439,0.04878,0,0.512195,'\'B1of2\''
0.451852,0.02963,0.192593,0.103704,0.074074,0.022222,0.42963,'\'B1of2\''
0,0,0,0,0.333333,0,1,'\'B2of2\''
0.375,0.125,0.25,0.125,0.125,0,0.75,'\'B1of2\''
0.565574,0.032787,0.192623,0.057377,0.061475,0.012295,0.381148,'\'B2of2\''
0.485207,0.014793,0.121302,0.06213,0.071006,0.005917,0.387574,'\'B1of2\''
0.4,0,0.4,0.2,0.2,0,0.6,'\'B2of2\''
0.3,0,0.3,0,0.1,0,0.7,'\'B2of2\''
0.5,0,0,0.5,0.5,0,0.5,'\'B1of2\''
0.25,0,0.166667,0,0.166667,0,0.833333,'\'B1of2\''
0.470588,0.117647,0.235294,0.176471,0.058824,0.058824,0.647059,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.2,0,0,0,0.2,0,0.8,'\'B2of2\''
0.4,0.2,0.2,0.2,0.2,0.2,0.8,'\'B1of2\''
0.7,0.1,0.2,0.1,0.1,0,0.6,'\'B1of2\''
0.5,0.1,0.3,0,0,0,0.7,'\'B1of2\''
0.296296,0.037037,0.222222,0.111111,0.185185,0.037037,0.777778,'\'B1of2\''
0.125,0,0.125,0,0.25,0,0.875,'\'B2of2\''
0.555556,0,0.222222,0,0.111111,0,0.777778,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.333333,0,0.333333,0,0.166667,0,0.833333,'\'B2of2\''
0.333333,0.111111,0.111111,0,0.222222,0,0.777778,'\'B2of2\''
0.539216,0.029412,0.186275,0.04902,0.068627,0.039216,0.539216,'\'B1of2\''
0,0,0,0,1,0,1,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B1of2\''
0.474227,0.041237,0.257732,0.072165,0.051546,0.020619,0.391753,'\'B1of2\''
0.333333,0.166667,0,0,0.333333,0,0.833333,'\'B2of2\''
0.5,0.028846,0.153846,0.076923,0.067308,0.009615,0.471154,'\'B1of2\''
0.487805,0.097561,0.195122,0.02439,0.146341,0,0.658537,'\'B1of2\''
0.444444,0.111111,0.222222,0,0.111111,0,0.777778,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.4,0.2,0,0,0.2,0,0.8,'\'B2of2\''
0.493976,0.048193,0.168675,0.060241,0.072289,0,0.46988,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.25,0,0,0.25,0,0,0.5,'\'B2of2\''
0.333333,0,0,0,0.333333,0,0.833333,'\'B1of2\''
0.580645,0.064516,0.16129,0.096774,0.096774,0,0.516129,'\'B1of2\''
0.4,0,0.4,0,0,0,0.8,'\'B1of2\''
0.433333,0.133333,0.166667,0,0.066667,0,0.7,'\'B1of2\''
0.285714,0.142857,0.142857,0.285714,0.285714,0,0.714286,'\'B1of2\''
0.571429,0.142857,0,0.142857,0,0,0.571429,'\'B2of2\''
0.5,0,0.25,0,0,0,0.75,'\'B1of2\''
0.444444,0.055556,0.166667,0.055556,0.166667,0,0.722222,'\'B1of2\''
0.666667,0.166667,0.166667,0,0.333333,0,0.666667,'\'B1of2\''
0.307692,0,0.153846,0.153846,0.076923,0,0.230769,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B1of2\''
0.454545,0,0.090909,0.181818,0.272727,0,0.727273,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.454545,0,0.181818,0.090909,0,0.090909,0.636364,'\'B2of2\''
0.529412,0.029412,0.176471,0.029412,0.147059,0,0.617647,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0,0,0,0,1,0,1,'\'B2of2\''
0.59375,0.125,0.125,0.09375,0.0625,0.03125,0.625,'\'B2of2\''
0.3,0,0.2,0.1,0.3,0,0.8,'\'B1of2\''
0.32,0.04,0.2,0.12,0.2,0,0.6,'\'B1of2\''
0,0,0.25,0.25,0.25,0,0.75,'\'B1of2\''
0.438356,0.027397,0.191781,0.109589,0.082192,0.041096,0.575342,'\'B1of2\''
0.375,0.125,0.25,0,0.125,0,0.625,'\'B2of2\''
0.4,0.2,0,0,0.2,0,0.8,'\'B1of2\''
0.428571,0,0,0,0.428571,0,0.857143,'\'B2of2\''
0.5,0.027778,0.166667,0.083333,0.111111,0,0.472222,'\'B1of2\''
0.2,0,0,0,0.2,0,1,'\'B1of2\''
0.486486,0.040541,0.189189,0.067568,0.081081,0,0.5,'\'B2of2\''
0.4,0,0,0,0,0,0.4,'\'B1of2\''
0.666667,0.333333,0.333333,0,0,0,1,'\'B2of2\''
0.5625,0,0.1875,0.0625,0.0625,0,0.625,'\'B1of2\''
0.428571,0.142857,0.285714,0.142857,0.142857,0,0.428571,'\'B2of2\''
0.462585,0.034014,0.197279,0.102041,0.088435,0.020408,0.442177,'\'B1of2\''
0,0,0,0,1,0,1,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B1of2\''
0.5,0.25,0.25,0.25,0,0,0.5,'\'B2of2\''
0.5,0,0.75,0,0,0,0.5,'\'B1of2\''
0.533333,0.033333,0.15,0.083333,0.083333,0,0.516667,'\'B2of2\''
0.52381,0.047619,0.285714,0.031746,0.031746,0.015873,0.444444,'\'B1of2\''
0.333333,0,0.133333,0.066667,0.133333,0,0.733333,'\'B2of2\''
0.2,0,0.4,0,0.2,0,0.6,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.55,0.05,0.25,0.1,0.1,0,0.6,'\'B1of2\''
0.25,0,0,0,0.25,0,0.75,'\'B1of2\''
0.472603,0.027397,0.19863,0.047945,0.041096,0.006849,0.5,'\'B2of2\''
0,0,0.333333,0,0.333333,0,1,'\'B1of2\''
0.230769,0,0.153846,0.153846,0.153846,0,0.538462,'\'B1of2\''
0.363636,0.090909,0.090909,0.181818,0.181818,0,0.545455,'\'B2of2\''
0,0,0,0,0,0,1,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B1of2\''
0.464286,0.071429,0.178571,0,0.089286,0,0.571429,'\'B1of2\''
0.357143,0.071429,0.071429,0.071429,0.142857,0,0.785714,'\'B2of2\''
0.368421,0.105263,0.210526,0.052632,0.157895,0,0.736842,'\'B2of2\''
0.5625,0.0625,0.375,0.0625,0.0625,0,0.5,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B1of2\''
0.4,0.2,0.2,0.2,0.2,0,0.8,'\'B2of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.285714,0,0.285714,0.142857,0.285714,0,0.428571,'\'B2of2\''
0.479167,0.0625,0.229167,0.125,0.104167,0,0.541667,'\'B2of2\''
0.25,0,0,0.25,0.25,0,0.75,'\'B2of2\''
0.578947,0.052632,0.210526,0,0.052632,0,0.526316,'\'B2of2\''
0.444444,0.111111,0.166667,0.111111,0,0,0.722222,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B1of2\''
0,0,0,0,0,0,1,'\'B2of2\''
0.6,0.1,0.1,0,0,0,0.7,'\'B1of2\''
0.25,0,0,0.5,0,0,0.5,'\'B1of2\''
0.497992,0.016064,0.11245,0.040161,0.088353,0.008032,0.453815,'\'B1of2\''
0,0,0,0,0,0,0.5,'\'B2of2\''
0.25,0,0,0.5,0,0,0.5,'\'B1of2\''
0.5,0,0.25,0.5,0,0,0,'\'B1of2\''
0.428571,0.142857,0.285714,0.142857,0,0,0.714286,'\'B1of2\''
0.515152,0.030303,0.181818,0.121212,0.060606,0,0.515152,'\'B1of2\''
0.478261,0.086957,0.217391,0.086957,0.130435,0,0.521739,'\'B2of2\''
0.5,0,0.5,0.5,0,0,0.5,'\'B1of2\''
0.525,0.075,0.175,0.1,0.125,0.025,0.575,'\'B1of2\''
0.5,0.5,0.5,0,0,0,0.5,'\'B2of2\''
