@relation 'smart_review_data-weka.filters.unsupervised.attribute.Reorder-R1-3,5-last,4-weka.filters.unsupervised.attribute.Discretize-B5-M-1.0-Rlast-unset-class-temporarily'

@attribute id numeric
@attribute product_name {'rubber chicken purse','set of ten finger ha','crosley cr8005a-tu c','jbl clip 2 waterproo','ninja professional b','oster cordless elect','iron gym total upper','everydrop by whirlpo','uvex skyper blue lig','rolodex deep desk dr','dymo labelmanager 28','the crystal bible','cuisinart mcp193-18n','viviscal extra stren','the official bs butt'}
@attribute type {review,title}
@attribute num_words numeric
@attribute 'stop_\%' numeric
@attribute 'meaning_\%' numeric
@attribute 'proper_noun_\%' numeric
@attribute 'noun_\%' numeric
@attribute 'pronoun_\%' numeric
@attribute 'verb_\%' numeric
@attribute 'adverb_\%' numeric
@attribute 'adjective_\%' numeric
@attribute 'wh-word_\%' numeric
@attribute 'missspelled_\%' numeric
@attribute rating {'\'(-inf-1.8]\'','\'(1.8-2.6]\'','\'(2.6-3.4]\'','\'(3.4-4.2]\'','\'(4.2-inf)\''}

@data
6852,'viviscal extra stren',review,18,0.333333,0.666667,0,0.166667,0.111111,0.277778,0.055556,0.055556,0,0.5,'\'(4.2-inf)\''
6852,'viviscal extra stren',title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'(4.2-inf)\''
6853,'viviscal extra stren',review,20,0.45,0.55,0,0.2,0,0.15,0.1,0.1,0.05,0.55,'\'(-inf-1.8]\''
6853,'viviscal extra stren',title,7,0,1,0,0.285714,0,0,0,0.285714,0,0.571429,'\'(-inf-1.8]\''
6854,'viviscal extra stren',review,97,0.525773,0.474227,0,0.154639,0.041237,0.154639,0.041237,0.041237,0,0.391753,'\'(1.8-2.6]\''
6854,'viviscal extra stren',title,4,0.5,0.5,0,0.25,0,0.25,0.25,0,0,0.5,'\'(1.8-2.6]\''
6855,'viviscal extra stren',review,27,0.407407,0.592593,0,0.185185,0.037037,0.222222,0.074074,0.074074,0,0.62963,'\'(-inf-1.8]\''
6855,'viviscal extra stren',title,3,0,1,0,0.666667,0,0,0,0,0,0.666667,'\'(-inf-1.8]\''
6856,'viviscal extra stren',review,204,0.5,0.5,0,0.117647,0.039216,0.156863,0.078431,0.098039,0.019608,0.421569,'\'(-inf-1.8]\''
6856,'viviscal extra stren',title,5,0.2,0.8,0,0.4,0,0.2,0,0.2,0,1,'\'(-inf-1.8]\''
6857,'viviscal extra stren',review,19,0.526316,0.473684,0,0.263158,0.105263,0.157895,0,0.052632,0,0.684211,'\'(4.2-inf)\''
6857,'viviscal extra stren',title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'(4.2-inf)\''
6858,'viviscal extra stren',review,11,0.363636,0.636364,0,0,0,0,0.181818,0.272727,0,0.363636,'\'(4.2-inf)\''
6858,'viviscal extra stren',title,6,0.5,0.5,0,0.333333,0,0.333333,0,0,0,0.666667,'\'(4.2-inf)\''
6859,'viviscal extra stren',review,13,0.538462,0.461538,0,0.230769,0.076923,0.230769,0,0,0,0.692308,'\'(4.2-inf)\''
6859,'viviscal extra stren',title,11,0.545455,0.454545,0,0.181818,0.090909,0.181818,0,0,0,0.727273,'\'(4.2-inf)\''
6860,'viviscal extra stren',review,8,0.5,0.5,0,0.375,0,0.125,0,0.125,0,0.625,'\'(-inf-1.8]\''
6860,'viviscal extra stren',title,4,0.25,0.75,0,0.5,0,0,0,0.25,0,0.75,'\'(-inf-1.8]\''
6861,'viviscal extra stren',review,1,0,1,0,0,0,0,0,1,0,1,'\'(3.4-4.2]\''
6861,'viviscal extra stren',title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'(3.4-4.2]\''
6862,'viviscal extra stren',review,33,0.454545,0.545455,0,0.272727,0.060606,0.121212,0.121212,0.090909,0.030303,0.606061,'\'(4.2-inf)\''
6862,'viviscal extra stren',title,12,0.5,0.5,0,0.166667,0.083333,0.166667,0.166667,0.083333,0,0.583333,'\'(4.2-inf)\''
6863,'viviscal extra stren',review,1,0,1,0,1,0,0,0,0,0,1,'\'(2.6-3.4]\''
6863,'viviscal extra stren',title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'(2.6-3.4]\''
6864,'viviscal extra stren',review,4,0.5,0.5,0,0.25,0,0,0,0.25,0,0.75,'\'(-inf-1.8]\''
6864,'viviscal extra stren',title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'(-inf-1.8]\''
6865,'viviscal extra stren',review,49,0.591837,0.408163,0,0.204082,0.040816,0.142857,0.020408,0.040816,0.020408,0.489796,'\'(-inf-1.8]\''
6865,'viviscal extra stren',title,2,0,1,0,0.5,0,0.5,0,0,0,1,'\'(-inf-1.8]\''
6866,'viviscal extra stren',review,41,0.585366,0.414634,0,0.170732,0.073171,0.243902,0.073171,0.04878,0,0.512195,'\'(4.2-inf)\''
6866,'viviscal extra stren',title,9,0.555556,0.444444,0,0.111111,0.111111,0.444444,0,0,0,0.666667,'\'(4.2-inf)\''
6867,'viviscal extra stren',review,32,0.5,0.5,0,0.0625,0.03125,0.1875,0.15625,0.15625,0.03125,0.46875,'\'(4.2-inf)\''
6867,'viviscal extra stren',title,11,0.454545,0.545455,0,0.090909,0.090909,0.181818,0.090909,0.181818,0.090909,0.818182,'\'(4.2-inf)\''
6868,'viviscal extra stren',review,66,0.515152,0.484848,0,0.151515,0.015152,0.121212,0.106061,0.106061,0.015152,0.454545,'\'(-inf-1.8]\''
6868,'viviscal extra stren',title,8,0.5,0.5,0,0.125,0,0.25,0.125,0.25,0,0.75,'\'(-inf-1.8]\''
6869,'viviscal extra stren',review,65,0.369231,0.630769,0,0.246154,0.015385,0.123077,0.107692,0.092308,0,0.492308,'\'(-inf-1.8]\''
6869,'viviscal extra stren',title,4,0.25,0.75,0,0,0,0,0.25,0.5,0,0.5,'\'(-inf-1.8]\''
6870,'viviscal extra stren',review,52,0.576923,0.423077,0,0.153846,0.057692,0.153846,0.096154,0.057692,0.019231,0.480769,'\'(-inf-1.8]\''
6870,'viviscal extra stren',title,1,0,1,0,0,0,1,0,0,0,1,'\'(-inf-1.8]\''
6871,'viviscal extra stren',review,3,0,1,0,0.333333,0,0,0,0.333333,0,0.666667,'\'(4.2-inf)\''
6871,'viviscal extra stren',title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'(4.2-inf)\''
6872,'viviscal extra stren',review,25,0.56,0.44,0,0.24,0.08,0.16,0.12,0.08,0,0.6,'\'(-inf-1.8]\''
6872,'viviscal extra stren',title,3,1,0,0,0,0.333333,0,0.333333,0,0,0.333333,'\'(-inf-1.8]\''
6873,'viviscal extra stren',review,15,0.666667,0.333333,0,0.266667,0.133333,0.133333,0.066667,0,0,0.6,'\'(1.8-2.6]\''
6873,'viviscal extra stren',title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'(1.8-2.6]\''
6874,'viviscal extra stren',review,2,0.5,0.5,0,0,0,0,0,0,0,1,'\'(4.2-inf)\''
6874,'viviscal extra stren',title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'(4.2-inf)\''
6875,'viviscal extra stren',review,66,0.454545,0.545455,0,0.30303,0.015152,0.106061,0.045455,0.106061,0,0.590909,'\'(-inf-1.8]\''
6875,'viviscal extra stren',title,6,0.666667,0.333333,0,0,0,0.333333,0.166667,0,0,0.333333,'\'(-inf-1.8]\''
6876,'viviscal extra stren',review,6,0.5,0.5,0,0.166667,0,0.333333,0.166667,0.166667,0,0.333333,'\'(2.6-3.4]\''
6876,'viviscal extra stren',title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'(2.6-3.4]\''
6877,'viviscal extra stren',review,47,0.595745,0.404255,0,0.12766,0.042553,0.12766,0.191489,0.06383,0,0.382979,'\'(4.2-inf)\''
6877,'viviscal extra stren',title,3,0.666667,0.333333,0,0.333333,0,0,0.333333,0,0,1,'\'(4.2-inf)\''
6878,'viviscal extra stren',review,9,0.444444,0.555556,0,0.333333,0,0,0,0.222222,0,0.666667,'\'(-inf-1.8]\''
6878,'viviscal extra stren',title,6,0.333333,0.666667,0,0.333333,0,0,0,0.333333,0,0.833333,'\'(-inf-1.8]\''
6879,'viviscal extra stren',review,10,0.4,0.6,0,0.1,0.1,0.3,0.3,0,0,0.5,'\'(3.4-4.2]\''
6879,'viviscal extra stren',title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'(3.4-4.2]\''
6880,'viviscal extra stren',review,16,0.4375,0.5625,0,0.1875,0.125,0.25,0.125,0,0,0.75,'\'(3.4-4.2]\''
6880,'viviscal extra stren',title,3,0,1,0,0.333333,0,0.333333,0,0.333333,0,1,'\'(3.4-4.2]\''
6881,'viviscal extra stren',review,6,0.5,0.5,0,0.333333,0.166667,0.166667,0,0,0,0.833333,'\'(4.2-inf)\''
6881,'viviscal extra stren',title,5,0.6,0.4,0,0,0.4,0.2,0,0,0,0.6,'\'(4.2-inf)\''
6882,'viviscal extra stren',review,76,0.565789,0.434211,0,0.118421,0.052632,0.184211,0.078947,0.039474,0.013158,0.407895,'\'(4.2-inf)\''
6882,'viviscal extra stren',title,6,0.5,0.5,0,0.166667,0,0.166667,0.166667,0,0,0.666667,'\'(4.2-inf)\''
6883,'viviscal extra stren',review,10,0.7,0.3,0,0.1,0.1,0.5,0.1,0,0,0.6,'\'(3.4-4.2]\''
6883,'viviscal extra stren',title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'(3.4-4.2]\''
6884,'viviscal extra stren',review,37,0.594595,0.405405,0,0.135135,0.054054,0.216216,0.054054,0.054054,0.027027,0.540541,'\'(4.2-inf)\''
6884,'viviscal extra stren',title,9,0.555556,0.444444,0,0.222222,0.111111,0.222222,0,0.111111,0,0.777778,'\'(4.2-inf)\''
6885,'viviscal extra stren',review,9,0.222222,0.777778,0,0.222222,0,0,0.222222,0.111111,0,0.444444,'\'(4.2-inf)\''
6885,'viviscal extra stren',title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'(4.2-inf)\''
6886,'viviscal extra stren',review,15,0.466667,0.533333,0,0.133333,0.133333,0.2,0.133333,0.066667,0,0.733333,'\'(4.2-inf)\''
6886,'viviscal extra stren',title,4,0.25,0.75,0,0.25,0,0,0.25,0.25,0,0.75,'\'(4.2-inf)\''
6887,'viviscal extra stren',review,32,0.5,0.5,0,0.15625,0.03125,0.21875,0.125,0.09375,0,0.59375,'\'(1.8-2.6]\''
6887,'viviscal extra stren',title,9,0.333333,0.666667,0,0.222222,0,0.111111,0,0.111111,0,0.888889,'\'(1.8-2.6]\''
6888,'viviscal extra stren',review,24,0.583333,0.416667,0,0.291667,0.041667,0.208333,0.041667,0.041667,0,0.708333,'\'(3.4-4.2]\''
6888,'viviscal extra stren',title,11,0.636364,0.363636,0,0.272727,0,0.272727,0.090909,0,0,0.818182,'\'(3.4-4.2]\''
6889,'viviscal extra stren',review,58,0.534483,0.465517,0,0.155172,0.017241,0.172414,0.051724,0.051724,0,0.431034,'\'(-inf-1.8]\''
6889,'viviscal extra stren',title,6,0.333333,0.666667,0,0.5,0,0,0,0.166667,0,0.833333,'\'(-inf-1.8]\''
6890,'viviscal extra stren',review,12,0.5,0.5,0,0.25,0.083333,0.166667,0.083333,0.083333,0,0.583333,'\'(4.2-inf)\''
6890,'viviscal extra stren',title,2,0,1,0,0.5,0,0,0,0.5,0,1,'\'(4.2-inf)\''
6891,'viviscal extra stren',review,220,0.568182,0.431818,0,0.140909,0.031818,0.145455,0.059091,0.077273,0.013636,0.413636,'\'(3.4-4.2]\''
6891,'viviscal extra stren',title,4,0.5,0.5,0,0.25,0.25,0.25,0,0,0,0.75,'\'(3.4-4.2]\''
6892,'viviscal extra stren',review,12,0.333333,0.666667,0,0.166667,0.083333,0.25,0.083333,0.083333,0,0.583333,'\'(2.6-3.4]\''
6892,'viviscal extra stren',title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'(2.6-3.4]\''
6893,'viviscal extra stren',review,3,0.666667,0.333333,0,0,0.333333,0.333333,0,0,0,0.666667,'\'(4.2-inf)\''
6893,'viviscal extra stren',title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'(4.2-inf)\''
6894,'viviscal extra stren',review,11,0.636364,0.363636,0,0.181818,0,0.181818,0.090909,0.181818,0,0.727273,'\'(-inf-1.8]\''
6894,'viviscal extra stren',title,2,0,1,0,1,0,0,0,0,0,1,'\'(-inf-1.8]\''
6895,'viviscal extra stren',review,3,0.333333,0.666667,0,0,0.333333,0.333333,0,0,0,0.333333,'\'(4.2-inf)\''
6895,'viviscal extra stren',title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'(4.2-inf)\''
6896,'viviscal extra stren',review,10,0.6,0.4,0,0.1,0.1,0.4,0.1,0,0,0.6,'\'(4.2-inf)\''
6896,'viviscal extra stren',title,3,0.333333,0.666667,0,0,0.333333,0.333333,0,0,0,0.333333,'\'(4.2-inf)\''
6897,'viviscal extra stren',review,55,0.509091,0.490909,0,0.145455,0.036364,0.181818,0.145455,0.054545,0,0.454545,'\'(4.2-inf)\''
6897,'viviscal extra stren',title,5,0.4,0.6,0,0.4,0.2,0.2,0,0,0,0.8,'\'(4.2-inf)\''
6898,'viviscal extra stren',review,111,0.477477,0.522523,0,0.18018,0.018018,0.153153,0.108108,0.036036,0.009009,0.405405,'\'(-inf-1.8]\''
6898,'viviscal extra stren',title,4,0.25,0.75,0,0.5,0,0,0,0.25,0,0.75,'\'(-inf-1.8]\''
6899,'viviscal extra stren',review,37,0.567568,0.432432,0,0.108108,0.108108,0.27027,0.027027,0.108108,0,0.567568,'\'(4.2-inf)\''
6899,'viviscal extra stren',title,7,0.285714,0.714286,0,0.142857,0.142857,0.142857,0.142857,0,0,0.428571,'\'(4.2-inf)\''
6900,'viviscal extra stren',review,54,0.518519,0.481481,0,0.240741,0.055556,0.12963,0.111111,0.055556,0,0.5,'\'(4.2-inf)\''
6900,'viviscal extra stren',title,11,0.454545,0.545455,0,0.363636,0.090909,0.090909,0,0.181818,0,0.818182,'\'(4.2-inf)\''
6901,'viviscal extra stren',review,117,0.487179,0.512821,0,0.162393,0.034188,0.136752,0.042735,0.08547,0.008547,0.42735,'\'(4.2-inf)\''
6901,'viviscal extra stren',title,16,0.375,0.625,0,0.25,0.0625,0.1875,0.0625,0.0625,0,0.6875,'\'(4.2-inf)\''
6902,'viviscal extra stren',review,61,0.590164,0.409836,0,0.114754,0.032787,0.278689,0.065574,0.016393,0,0.442623,'\'(1.8-2.6]\''
6902,'viviscal extra stren',title,5,0.6,0.4,0,0.2,0.2,0.4,0.2,0,0,0.8,'\'(1.8-2.6]\''
6903,'viviscal extra stren',review,4,0,1,0,0,0,0.5,0.25,0,0,0.25,'\'(-inf-1.8]\''
6903,'viviscal extra stren',title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'(-inf-1.8]\''
6904,'viviscal extra stren',review,2,0,1,0,0,0,0,0.5,0.5,0,0.5,'\'(4.2-inf)\''
6904,'viviscal extra stren',title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'(4.2-inf)\''
6905,'viviscal extra stren',review,15,0.466667,0.533333,0,0.333333,0.066667,0.2,0.066667,0,0,0.666667,'\'(-inf-1.8]\''
6905,'viviscal extra stren',title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'(-inf-1.8]\''
6906,'viviscal extra stren',review,31,0.548387,0.451613,0.032258,0.225806,0.032258,0.193548,0.064516,0.064516,0,0.645161,'\'(3.4-4.2]\''
6906,'viviscal extra stren',title,3,0,1,0,0.333333,0,0.333333,0,0,0,0.666667,'\'(3.4-4.2]\''
6907,'viviscal extra stren',review,178,0.58427,0.41573,0,0.151685,0.022472,0.162921,0.039326,0.02809,0,0.348315,'\'(4.2-inf)\''
6907,'viviscal extra stren',title,3,0,1,0,0.333333,0,0,0,0.333333,0,0.666667,'\'(4.2-inf)\''
6908,'viviscal extra stren',review,10,0.5,0.5,0,0.1,0.2,0.3,0,0.2,0,0.8,'\'(4.2-inf)\''
6908,'viviscal extra stren',title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'(4.2-inf)\''
6909,'viviscal extra stren',review,39,0.538462,0.461538,0,0.128205,0.025641,0.205128,0.076923,0.128205,0.025641,0.589744,'\'(4.2-inf)\''
6909,'viviscal extra stren',title,11,0.454545,0.545455,0,0.272727,0,0.363636,0,0.090909,0,0.909091,'\'(4.2-inf)\''
6910,'viviscal extra stren',review,268,0.477612,0.522388,0,0.141791,0.014925,0.119403,0.05597,0.044776,0.007463,0.335821,'\'(4.2-inf)\''
6910,'viviscal extra stren',title,7,0.285714,0.714286,0,0.285714,0,0,0.285714,0.142857,0,0.428571,'\'(4.2-inf)\''
6911,'viviscal extra stren',review,20,0.55,0.45,0,0.2,0.1,0.2,0.1,0.05,0,0.55,'\'(4.2-inf)\''
6911,'viviscal extra stren',title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'(4.2-inf)\''
6912,'viviscal extra stren',review,61,0.459016,0.540984,0,0.245902,0.016393,0.163934,0.065574,0.131148,0.032787,0.622951,'\'(4.2-inf)\''
6912,'viviscal extra stren',title,3,0.666667,0.333333,0,0,0,0,0,0.333333,0,0.666667,'\'(4.2-inf)\''
6913,'viviscal extra stren',review,26,0.576923,0.423077,0,0.153846,0,0.230769,0.115385,0.038462,0.038462,0.461538,'\'(2.6-3.4]\''
6913,'viviscal extra stren',title,2,0.5,0.5,0,0.5,0,0,0,0,0,1,'\'(2.6-3.4]\''
6914,'viviscal extra stren',review,14,0.5,0.5,0,0.214286,0.142857,0.142857,0.071429,0.071429,0,0.714286,'\'(4.2-inf)\''
6914,'viviscal extra stren',title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'(4.2-inf)\''
6915,'viviscal extra stren',review,50,0.5,0.5,0,0.2,0.04,0.2,0.08,0.02,0.02,0.54,'\'(3.4-4.2]\''
6915,'viviscal extra stren',title,11,0.545455,0.454545,0,0.181818,0.181818,0.363636,0,0,0.090909,0.727273,'\'(3.4-4.2]\''
6916,'viviscal extra stren',review,11,0.363636,0.636364,0,0.181818,0.090909,0.272727,0,0.181818,0,0.636364,'\'(2.6-3.4]\''
6916,'viviscal extra stren',title,4,0.5,0.5,0,0.25,0,0.25,0,0.25,0,0.75,'\'(2.6-3.4]\''
6917,'viviscal extra stren',review,327,0.535168,0.464832,0,0.11315,0.018349,0.137615,0.036697,0.055046,0.006116,0.324159,'\'(4.2-inf)\''
6917,'viviscal extra stren',title,13,0.461538,0.538462,0,0.230769,0.076923,0.307692,0.076923,0.076923,0,0.846154,'\'(4.2-inf)\''
6918,'viviscal extra stren',review,11,0.545455,0.454545,0,0.181818,0,0.272727,0.272727,0.090909,0.090909,0.636364,'\'(3.4-4.2]\''
6918,'viviscal extra stren',title,2,0,1,0,0.5,0,0.5,0,0,0,1,'\'(3.4-4.2]\''
6919,'viviscal extra stren',review,2,0,1,0,0.5,0,0,0,0.5,0,1,'\'(4.2-inf)\''
6919,'viviscal extra stren',title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'(4.2-inf)\''
6920,'viviscal extra stren',review,23,0.565217,0.434783,0,0.217391,0.086957,0.217391,0,0,0.043478,0.608696,'\'(1.8-2.6]\''
6920,'viviscal extra stren',title,10,0.6,0.4,0,0.3,0.1,0.2,0,0,0,0.7,'\'(1.8-2.6]\''
6921,'viviscal extra stren',review,209,0.516746,0.483254,0,0.100478,0.023923,0.148325,0.052632,0.057416,0,0.334928,'\'(4.2-inf)\''
6921,'viviscal extra stren',title,16,0.6875,0.3125,0,0.125,0.0625,0.25,0.0625,0,0,0.4375,'\'(4.2-inf)\''
6922,'viviscal extra stren',review,4,0.25,0.75,0,0.25,0.25,0.25,0,0,0,0.75,'\'(4.2-inf)\''
6922,'viviscal extra stren',title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'(4.2-inf)\''
6923,'viviscal extra stren',review,13,0.538462,0.461538,0,0.307692,0,0.230769,0.153846,0,0,0.769231,'\'(4.2-inf)\''
6923,'viviscal extra stren',title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'(4.2-inf)\''
6924,'viviscal extra stren',review,16,0.5625,0.4375,0,0.125,0.0625,0.25,0.3125,0.0625,0,0.5,'\'(4.2-inf)\''
6924,'viviscal extra stren',title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'(4.2-inf)\''
6925,'viviscal extra stren',review,17,0.647059,0.352941,0,0.117647,0,0.235294,0.117647,0,0,0.411765,'\'(2.6-3.4]\''
6925,'viviscal extra stren',title,4,0.5,0.5,0,0.25,0,0.25,0,0,0,0.25,'\'(2.6-3.4]\''
6927,'viviscal extra stren',review,9,0.666667,0.333333,0,0.222222,0.222222,0.222222,0,0.111111,0,0.888889,'\'(4.2-inf)\''
6927,'viviscal extra stren',title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'(4.2-inf)\''
6928,'viviscal extra stren',review,35,0.6,0.4,0,0.114286,0.057143,0.2,0.171429,0.085714,0.028571,0.485714,'\'(-inf-1.8]\''
6928,'viviscal extra stren',title,12,0.5,0.5,0,0.083333,0.083333,0.25,0.166667,0.083333,0.083333,0.75,'\'(-inf-1.8]\''
6929,'viviscal extra stren',review,12,0.416667,0.583333,0,0,0.083333,0.416667,0.166667,0,0.083333,0.5,'\'(4.2-inf)\''
6929,'viviscal extra stren',title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'(4.2-inf)\''
6930,'viviscal extra stren',review,66,0.545455,0.454545,0,0.121212,0.030303,0.257576,0.045455,0.045455,0.015152,0.5,'\'(1.8-2.6]\''
6930,'viviscal extra stren',title,9,0.444444,0.555556,0,0.222222,0.111111,0.222222,0,0,0,0.666667,'\'(1.8-2.6]\''
6931,'viviscal extra stren',review,14,0.357143,0.642857,0,0,0.071429,0.285714,0,0.071429,0,0.357143,'\'(3.4-4.2]\''
6931,'viviscal extra stren',title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'(3.4-4.2]\''
6932,'viviscal extra stren',review,13,0.615385,0.384615,0,0.153846,0.076923,0.307692,0,0.076923,0,0.461538,'\'(4.2-inf)\''
6932,'viviscal extra stren',title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'(4.2-inf)\''
6933,'viviscal extra stren',review,3,0.333333,0.666667,0,0,0,0,0.333333,0.333333,0,0.333333,'\'(3.4-4.2]\''
6933,'viviscal extra stren',title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'(3.4-4.2]\''
6934,'viviscal extra stren',review,13,0.230769,0.769231,0,0.307692,0,0.076923,0.076923,0.076923,0,0.538462,'\'(4.2-inf)\''
6934,'viviscal extra stren',title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'(4.2-inf)\''
6935,'viviscal extra stren',review,9,0.555556,0.444444,0,0.111111,0,0.333333,0,0.111111,0,0.555556,'\'(3.4-4.2]\''
6935,'viviscal extra stren',title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'(3.4-4.2]\''
6936,'viviscal extra stren',review,80,0.5375,0.4625,0,0.1375,0.05,0.2125,0.0375,0.0625,0,0.4375,'\'(-inf-1.8]\''
6936,'viviscal extra stren',title,5,0.6,0.4,0,0.4,0,0,0,0,0,0.6,'\'(-inf-1.8]\''
6937,'viviscal extra stren',review,54,0.537037,0.462963,0,0.111111,0.037037,0.240741,0.037037,0.074074,0,0.388889,'\'(4.2-inf)\''
6937,'viviscal extra stren',title,7,0.428571,0.571429,0,0.142857,0,0.571429,0,0,0,0.714286,'\'(4.2-inf)\''
6938,'viviscal extra stren',review,45,0.422222,0.577778,0,0.177778,0.066667,0.244444,0.088889,0.088889,0,0.577778,'\'(4.2-inf)\''
6938,'viviscal extra stren',title,9,0.333333,0.666667,0,0.222222,0,0.222222,0.111111,0.111111,0,0.666667,'\'(4.2-inf)\''
6939,'viviscal extra stren',review,16,0.5,0.5,0,0.125,0.0625,0.25,0.125,0.125,0,0.5625,'\'(3.4-4.2]\''
6939,'viviscal extra stren',title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'(3.4-4.2]\''
6940,'the official bs butt',review,3,0,1,0,0.333333,0,0.666667,0,0,0,1,'\'(1.8-2.6]\''
6940,'the official bs butt',title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'(1.8-2.6]\''
6941,'the official bs butt',review,24,0.5,0.5,0,0.25,0.083333,0.166667,0.041667,0.041667,0,0.666667,'\'(4.2-inf)\''
6941,'the official bs butt',title,11,0.363636,0.636364,0,0.363636,0.090909,0.181818,0.090909,0.090909,0,0.818182,'\'(4.2-inf)\''
6942,'the official bs butt',review,31,0.451613,0.548387,0,0.225806,0,0.193548,0.032258,0.129032,0,0.612903,'\'(4.2-inf)\''
6942,'the official bs butt',title,4,0.25,0.75,0,0.5,0,0,0,0.25,0,1,'\'(4.2-inf)\''
6943,'the official bs butt',review,31,0.387097,0.612903,0,0.225806,0,0.129032,0.096774,0.16129,0.032258,0.645161,'\'(4.2-inf)\''
6943,'the official bs butt',title,1,0,1,0,1,0,0,0,0,0,1,'\'(4.2-inf)\''
6944,'the official bs butt',review,14,0.428571,0.571429,0,0.142857,0.071429,0.214286,0,0.142857,0,0.714286,'\'(4.2-inf)\''
6944,'the official bs butt',title,4,0.25,0.75,0,0.25,0,0.25,0,0,0,0.5,'\'(4.2-inf)\''
6945,'the official bs butt',review,5,0.2,0.8,0,0,0.2,0.4,0.2,0,0,0.6,'\'(2.6-3.4]\''
6945,'the official bs butt',title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'(2.6-3.4]\''
6946,'the official bs butt',review,20,0.45,0.55,0,0.25,0,0.05,0,0.15,0,0.7,'\'(4.2-inf)\''
6946,'the official bs butt',title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'(4.2-inf)\''
6947,'the official bs butt',review,19,0.526316,0.473684,0,0.157895,0,0.157895,0.105263,0.052632,0,0.578947,'\'(-inf-1.8]\''
6947,'the official bs butt',title,3,0.333333,0.666667,0,0,0,0.666667,0.333333,0,0,0.333333,'\'(-inf-1.8]\''
6948,'the official bs butt',review,21,0.571429,0.428571,0,0.095238,0.047619,0.190476,0.047619,0.190476,0,0.619048,'\'(4.2-inf)\''
6948,'the official bs butt',title,3,0.333333,0.666667,0,0.333333,0,0.333333,0,0,0,0.333333,'\'(4.2-inf)\''
6949,'the official bs butt',review,5,0.4,0.6,0,0,0,0,0.4,0.4,0,0.4,'\'(4.2-inf)\''
6949,'the official bs butt',title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'(4.2-inf)\''
6950,'the official bs butt',review,2,0.5,0.5,0,0,0,0,0.5,0.5,0,0.5,'\'(4.2-inf)\''
6950,'the official bs butt',title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'(4.2-inf)\''
6951,'the official bs butt',review,32,0.46875,0.53125,0,0.125,0.09375,0.3125,0.0625,0.03125,0,0.5,'\'(4.2-inf)\''
6951,'the official bs butt',title,8,0.375,0.625,0,0.125,0.125,0.375,0,0,0,0.625,'\'(4.2-inf)\''
6952,'the official bs butt',review,7,0.285714,0.714286,0,0.428571,0,0.142857,0,0.142857,0,0.857143,'\'(-inf-1.8]\''
6952,'the official bs butt',title,2,0,1,0,0.5,0,0,0,0,0,0.5,'\'(-inf-1.8]\''
6953,'the official bs butt',review,8,0.5,0.5,0,0,0.125,0.25,0.25,0.125,0,0.375,'\'(2.6-3.4]\''
6953,'the official bs butt',title,5,0.4,0.6,0,0,0,0.4,0.2,0,0,0,'\'(2.6-3.4]\''
6954,'the official bs butt',review,24,0.666667,0.333333,0,0.166667,0.083333,0.166667,0.083333,0.125,0,0.625,'\'(4.2-inf)\''
6954,'the official bs butt',title,9,0.444444,0.555556,0,0.333333,0,0.222222,0,0,0,0.777778,'\'(4.2-inf)\''
