@relation 'smart_review_data-weka.filters.unsupervised.attribute.Remove-R15-weka.filters.unsupervised.attribute.AddExpression-Eifelse(a4>3.0, 5.0,1.0)-Ngood_bad-weka.filters.unsupervised.attribute.Discretize-B2-M-1.0-Rlast-unset-class-temporarily'

@attribute id numeric
@attribute product_name {'rubber chicken purse','set of ten finger ha','crosley cr8005a-tu c','jbl clip 2 waterproo','ninja professional b','oster cordless elect','iron gym total upper','everydrop by whirlpo','uvex skyper blue lig','rolodex deep desk dr','dymo labelmanager 28','the crystal bible','cuisinart mcp193-18n','viviscal extra stren','the official bs butt'}
@attribute type {review,title}
@attribute rating numeric
@attribute num_words numeric
@attribute 'stop_\%' numeric
@attribute 'meaning_\%' numeric
@attribute 'proper_noun_\%' numeric
@attribute 'noun_\%' numeric
@attribute 'pronoun_\%' numeric
@attribute 'verb_\%' numeric
@attribute 'adverb_\%' numeric
@attribute 'adjective_\%' numeric
@attribute 'wh-word_\%' numeric
@attribute good_bad {'\'(-inf-3]\'','\'(3-inf)\''}

@data
4021,'uvex skyper blue lig',title,3,2,0,1,0,0.5,0,0,0,0,0,'\'(-inf-3]\''
4022,'uvex skyper blue lig',review,3,32,0.59375,0.40625,0,0.0625,0.0625,0.15625,0.15625,0.0625,0.09375,'\'(-inf-3]\''
4022,'uvex skyper blue lig',title,3,12,0.583333,0.416667,0,0.083333,0.166667,0.25,0.166667,0.083333,0.083333,'\'(-inf-3]\''
4023,'uvex skyper blue lig',review,4,57,0.508772,0.491228,0,0.140351,0.105263,0.157895,0.087719,0.052632,0.017544,'\'(3-inf)\''
4023,'uvex skyper blue lig',title,4,3,0.666667,0.333333,0,0,0.333333,0.333333,0,0,0,'\'(3-inf)\''
4026,'uvex skyper blue lig',review,1,24,0.458333,0.541667,0,0.208333,0,0.125,0.125,0.125,0,'\'(-inf-3]\''
4026,'uvex skyper blue lig',title,1,1,0,1,0,1,0,0,0,0,0,'\'(-inf-3]\''
4028,'uvex skyper blue lig',review,4,17,0.411765,0.588235,0,0.117647,0.117647,0.235294,0.176471,0.117647,0,'\'(3-inf)\''
4028,'uvex skyper blue lig',title,4,2,0.5,0.5,0,0,0.5,0.5,0,0,0,'\'(3-inf)\''
4030,'uvex skyper blue lig',review,3,7,0.428571,0.571429,0,0.142857,0,0.142857,0,0.285714,0,'\'(-inf-3]\''
4030,'uvex skyper blue lig',title,3,2,0,1,0,0.5,0,0,0,0,0,'\'(-inf-3]\''
4032,'uvex skyper blue lig',review,4,8,0.625,0.375,0,0,0,0.25,0.125,0.25,0,'\'(3-inf)\''
4032,'uvex skyper blue lig',title,4,4,0,1,0,0.5,0,0.25,0,0.25,0,'\'(3-inf)\''
4034,'uvex skyper blue lig',review,2,30,0.566667,0.433333,0,0.133333,0.066667,0.2,0.033333,0.066667,0,'\'(-inf-3]\''
4034,'uvex skyper blue lig',title,2,11,0.545455,0.454545,0,0.090909,0.090909,0.181818,0,0.181818,0,'\'(-inf-3]\''
4036,'uvex skyper blue lig',review,4,4,0.5,0.5,0,0,0,0.5,0,0,0,'\'(3-inf)\''
4036,'uvex skyper blue lig',title,4,2,0,1,0,0.5,0,0,0,0,0,'\'(3-inf)\''
4037,'uvex skyper blue lig',review,4,18,0.555556,0.444444,0,0.222222,0.055556,0.111111,0.055556,0.111111,0,'\'(3-inf)\''
4037,'uvex skyper blue lig',title,4,2,0,1,0,0.5,0,0,0,0,0,'\'(3-inf)\''
4038,'uvex skyper blue lig',review,3,4,0.5,0.5,0,0.25,0,0,0.25,0,0,'\'(-inf-3]\''
4038,'uvex skyper blue lig',title,3,2,0,1,0,0.5,0,0,0,0,0,'\'(-inf-3]\''
4042,'uvex skyper blue lig',review,2,31,0.483871,0.516129,0,0.193548,0.064516,0.225806,0.096774,0.064516,0.032258,'\'(-inf-3]\''
4042,'uvex skyper blue lig',title,2,3,0.333333,0.666667,0,0.333333,0,0,0.333333,0.333333,0,'\'(-inf-3]\''
4043,'uvex skyper blue lig',review,1,5,0.2,0.8,0,0.6,0,0,0.2,0.2,0,'\'(-inf-3]\''
4043,'uvex skyper blue lig',title,1,2,0,1,0,0.5,0,0,0,0,0,'\'(-inf-3]\''
4047,'uvex skyper blue lig',review,3,35,0.6,0.4,0,0.142857,0.085714,0.171429,0.057143,0.085714,0,'\'(-inf-3]\''
4047,'uvex skyper blue lig',title,3,8,0.5,0.5,0,0.125,0.125,0.125,0,0.125,0,'\'(-inf-3]\''
4049,'uvex skyper blue lig',review,3,72,0.527778,0.472222,0,0.166667,0.041667,0.138889,0.111111,0.111111,0,'\'(-inf-3]\''
4049,'uvex skyper blue lig',title,3,5,0.6,0.4,0,0.2,0,0,0.2,0.2,0,'\'(-inf-3]\''
4050,'uvex skyper blue lig',review,3,16,0.625,0.375,0.0625,0.3125,0.125,0.0625,0,0.0625,0,'\'(-inf-3]\''
4050,'uvex skyper blue lig',title,3,1,0,1,0,1,0,0,0,0,0,'\'(-inf-3]\''
4051,'uvex skyper blue lig',review,2,3,0.666667,0.333333,0,0,0,0,0.666667,0.333333,0,'\'(-inf-3]\''
4051,'uvex skyper blue lig',title,2,2,0,1,0,0.5,0,0,0,0,0,'\'(-inf-3]\''
4052,'uvex skyper blue lig',review,1,25,0.44,0.56,0,0.2,0,0.24,0.08,0.08,0.04,'\'(-inf-3]\''
4052,'uvex skyper blue lig',title,1,3,0,1,0,0.333333,0,0,0,0.333333,0,'\'(-inf-3]\''
4054,'uvex skyper blue lig',review,4,12,0.5,0.5,0,0.083333,0,0.333333,0.083333,0,0,'\'(3-inf)\''
4054,'uvex skyper blue lig',title,4,2,0,1,0,0.5,0,0,0,0,0,'\'(3-inf)\''
4055,'uvex skyper blue lig',review,1,5,0.2,0.8,0,0.6,0,0,0.2,0.2,0,'\'(-inf-3]\''
4055,'uvex skyper blue lig',title,1,2,0,1,0,0.5,0,0,0,0,0,'\'(-inf-3]\''
4058,'uvex skyper blue lig',review,4,58,0.5,0.5,0,0.103448,0.051724,0.189655,0.12069,0.068966,0.017241,'\'(3-inf)\''
4058,'uvex skyper blue lig',title,4,5,0.4,0.6,0,0.2,0,0,0.2,0.2,0,'\'(3-inf)\''
4059,'uvex skyper blue lig',review,3,18,0.5,0.5,0,0.166667,0,0.055556,0.222222,0.222222,0,'\'(-inf-3]\''
4059,'uvex skyper blue lig',title,3,2,0,1,0,0.5,0,0,0,0,0,'\'(-inf-3]\''
4061,'uvex skyper blue lig',review,3,64,0.46875,0.53125,0,0.109375,0.046875,0.140625,0.046875,0.09375,0,'\'(-inf-3]\''
4061,'uvex skyper blue lig',title,3,16,0.375,0.625,0,0.25,0.125,0.1875,0,0.1875,0,'\'(-inf-3]\''
4064,'uvex skyper blue lig',review,1,23,0.521739,0.478261,0,0.26087,0.130435,0.26087,0,0,0.043478,'\'(-inf-3]\''
4064,'uvex skyper blue lig',title,1,11,0.545455,0.454545,0,0.181818,0.181818,0.181818,0,0,0.090909,'\'(-inf-3]\''
4067,'uvex skyper blue lig',review,2,6,0.5,0.5,0,0,0,0.166667,0.166667,0.333333,0,'\'(-inf-3]\''
4067,'uvex skyper blue lig',title,2,2,0,1,0,0.5,0,0,0,0,0,'\'(-inf-3]\''
4070,'uvex skyper blue lig',review,1,8,0.375,0.625,0,0.375,0,0.125,0.25,0,0,'\'(-inf-3]\''
4070,'uvex skyper blue lig',title,1,2,0,1,0,0.5,0,0,0,0,0,'\'(-inf-3]\''
4071,'uvex skyper blue lig',review,1,30,0.533333,0.466667,0,0.166667,0.033333,0.133333,0.066667,0.133333,0.033333,'\'(-inf-3]\''
4071,'uvex skyper blue lig',title,1,6,0.166667,0.833333,0,0.5,0,0.166667,0.166667,0.166667,0,'\'(-inf-3]\''
4072,'uvex skyper blue lig',review,2,20,0.5,0.5,0,0.35,0.1,0.1,0.1,0.05,0,'\'(-inf-3]\''
4072,'uvex skyper blue lig',title,2,2,0,1,0,0.5,0,0,0,0,0,'\'(-inf-3]\''
4073,'uvex skyper blue lig',review,4,252,0.571429,0.428571,0,0.119048,0.02381,0.150794,0.047619,0.055556,0.007937,'\'(3-inf)\''
4073,'uvex skyper blue lig',title,4,15,0.466667,0.533333,0,0.2,0.066667,0.133333,0.066667,0.133333,0,'\'(3-inf)\''
4080,'uvex skyper blue lig',review,3,23,0.521739,0.478261,0,0.304348,0.043478,0.26087,0,0.130435,0,'\'(-inf-3]\''
4080,'uvex skyper blue lig',title,3,12,0.5,0.5,0,0.333333,0.083333,0.166667,0,0.166667,0,'\'(-inf-3]\''
4085,'uvex skyper blue lig',review,4,57,0.491228,0.508772,0,0.210526,0.017544,0.122807,0.105263,0.035088,0.017544,'\'(3-inf)\''
4085,'uvex skyper blue lig',title,4,6,0.333333,0.666667,0,0.166667,0,0.166667,0,0.333333,0,'\'(3-inf)\''
4091,'uvex skyper blue lig',review,1,56,0.464286,0.535714,0,0.160714,0.035714,0.232143,0.107143,0.071429,0.017857,'\'(-inf-3]\''
4091,'uvex skyper blue lig',title,1,7,0.428571,0.571429,0,0.285714,0,0,0.285714,0.142857,0,'\'(-inf-3]\''
4094,'uvex skyper blue lig',review,3,12,0.666667,0.333333,0.083333,0.166667,0.083333,0.083333,0.166667,0,0,'\'(-inf-3]\''
4094,'uvex skyper blue lig',title,3,2,0,1,0,0.5,0,0,0,0,0,'\'(-inf-3]\''
4096,'uvex skyper blue lig',review,4,70,0.457143,0.542857,0,0.157143,0.042857,0.242857,0.1,0.014286,0.014286,'\'(3-inf)\''
4096,'uvex skyper blue lig',title,4,8,0.125,0.875,0,0.625,0,0.25,0,0,0,'\'(3-inf)\''
4097,'uvex skyper blue lig',review,1,25,0.52,0.48,0,0.2,0.08,0.16,0.04,0.08,0,'\'(-inf-3]\''
4097,'uvex skyper blue lig',title,1,3,0,1,0,0.666667,0,0,0,0,0,'\'(-inf-3]\''
4098,'uvex skyper blue lig',review,3,44,0.590909,0.409091,0,0.136364,0.068182,0.159091,0.045455,0.136364,0,'\'(-inf-3]\''
4098,'uvex skyper blue lig',title,3,13,0.769231,0.230769,0,0,0.153846,0.230769,0.076923,0.076923,0,'\'(-inf-3]\''
4100,'uvex skyper blue lig',review,4,11,0.545455,0.454545,0,0.181818,0,0.181818,0,0.181818,0,'\'(3-inf)\''
4100,'uvex skyper blue lig',title,4,2,0,1,0,0,0,0.5,0.5,0,0,'\'(3-inf)\''
4107,'uvex skyper blue lig',review,4,43,0.55814,0.44186,0,0.139535,0.093023,0.186047,0.093023,0.093023,0,'\'(3-inf)\''
4107,'uvex skyper blue lig',title,4,10,0.3,0.7,0,0.2,0,0.2,0,0.3,0,'\'(3-inf)\''
4110,'uvex skyper blue lig',review,3,19,0.526316,0.473684,0,0.210526,0.052632,0.157895,0,0.157895,0,'\'(-inf-3]\''
4110,'uvex skyper blue lig',title,3,2,0,1,0,0.5,0,0,0,0,0,'\'(-inf-3]\''
4113,'uvex skyper blue lig',review,4,13,0.461538,0.538462,0,0.153846,0.230769,0.307692,0.076923,0,0,'\'(3-inf)\''
4113,'uvex skyper blue lig',title,4,2,0,1,0,0.5,0,0,0.5,0,0,'\'(3-inf)\''
4116,'uvex skyper blue lig',review,4,29,0.551724,0.448276,0,0.241379,0.068966,0.103448,0.068966,0.034483,0,'\'(3-inf)\''
4116,'uvex skyper blue lig',title,4,3,0,1,0,0.333333,0,0,0,0.333333,0,'\'(3-inf)\''
4119,'uvex skyper blue lig',review,1,61,0.606557,0.393443,0,0.163934,0.04918,0.131148,0.098361,0.098361,0,'\'(-inf-3]\''
4119,'uvex skyper blue lig',title,1,11,0.545455,0.454545,0,0.181818,0,0,0,0.272727,0,'\'(-inf-3]\''
4121,'uvex skyper blue lig',review,2,11,0.545455,0.454545,0,0.090909,0.090909,0.363636,0.090909,0.090909,0,'\'(-inf-3]\''
4121,'uvex skyper blue lig',title,2,2,0,1,0,0.5,0,0,0,0,0,'\'(-inf-3]\''
4122,'uvex skyper blue lig',review,2,10,0.6,0.4,0,0.1,0.2,0.2,0.3,0,0,'\'(-inf-3]\''
4122,'uvex skyper blue lig',title,2,2,0,1,0,0.5,0,0,0,0,0,'\'(-inf-3]\''
4123,'uvex skyper blue lig',review,2,28,0.428571,0.571429,0,0.178571,0.035714,0.107143,0.107143,0.107143,0,'\'(-inf-3]\''
4123,'uvex skyper blue lig',title,2,11,0.545455,0.454545,0,0.181818,0.090909,0.181818,0.181818,0,0,'\'(-inf-3]\''
4124,'uvex skyper blue lig',review,3,49,0.510204,0.489796,0,0.163265,0.040816,0.122449,0.102041,0.142857,0,'\'(-inf-3]\''
4124,'uvex skyper blue lig',title,3,10,0.5,0.5,0,0.2,0.1,0.1,0.2,0.2,0,'\'(-inf-3]\''
4129,'uvex skyper blue lig',review,4,70,0.557143,0.442857,0,0.114286,0.071429,0.214286,0.114286,0.028571,0,'\'(3-inf)\''
4129,'uvex skyper blue lig',title,4,27,0.592593,0.407407,0,0.074074,0.037037,0.185185,0.074074,0.111111,0,'\'(3-inf)\''
4137,'uvex skyper blue lig',review,3,32,0.65625,0.34375,0,0.21875,0.09375,0.125,0.125,0.03125,0,'\'(-inf-3]\''
4137,'uvex skyper blue lig',title,3,7,0.285714,0.714286,0,0.142857,0.142857,0.142857,0.142857,0,0,'\'(-inf-3]\''
4138,'uvex skyper blue lig',review,3,69,0.536232,0.463768,0,0.173913,0.014493,0.144928,0.043478,0.130435,0,'\'(-inf-3]\''
4138,'uvex skyper blue lig',title,3,7,0.428571,0.571429,0,0.142857,0,0.285714,0,0.142857,0,'\'(-inf-3]\''
4140,'uvex skyper blue lig',review,3,13,0.461538,0.538462,0,0.307692,0,0.076923,0,0.230769,0,'\'(-inf-3]\''
4140,'uvex skyper blue lig',title,3,2,0,1,0,0.5,0,0,0,0,0,'\'(-inf-3]\''
4141,'uvex skyper blue lig',review,3,38,0.552632,0.447368,0,0.184211,0.052632,0.210526,0.078947,0.078947,0.026316,'\'(-inf-3]\''
4141,'uvex skyper blue lig',title,3,7,0.571429,0.428571,0,0.142857,0,0.285714,0.142857,0,0.142857,'\'(-inf-3]\''
4142,'uvex skyper blue lig',review,3,5,0.8,0.2,0,0.2,0.2,0.2,0,0,0,'\'(-inf-3]\''
4142,'uvex skyper blue lig',title,3,2,0,1,0,0.5,0,0,0,0,0,'\'(-inf-3]\''
4143,'uvex skyper blue lig',review,1,23,0.478261,0.521739,0,0.26087,0.043478,0.26087,0.086957,0.043478,0,'\'(-inf-3]\''
4143,'uvex skyper blue lig',title,1,11,0.363636,0.636364,0,0.454545,0.090909,0.181818,0.090909,0,0,'\'(-inf-3]\''
4144,'uvex skyper blue lig',review,2,33,0.424242,0.575758,0,0.242424,0,0.181818,0.090909,0.121212,0.030303,'\'(-inf-3]\''
4144,'uvex skyper blue lig',title,2,11,0.272727,0.727273,0,0.272727,0,0.090909,0.090909,0.272727,0,'\'(-inf-3]\''
4145,'uvex skyper blue lig',review,4,17,0.588235,0.411765,0,0.117647,0.176471,0.235294,0.058824,0.058824,0.058824,'\'(3-inf)\''
4145,'uvex skyper blue lig',title,4,16,0.5625,0.4375,0,0.125,0.1875,0.1875,0.0625,0.0625,0.0625,'\'(3-inf)\''
4148,'uvex skyper blue lig',review,3,17,0.647059,0.352941,0,0.058824,0.117647,0.117647,0.117647,0.058824,0,'\'(-inf-3]\''
4148,'uvex skyper blue lig',title,3,6,0.5,0.5,0,0,0.166667,0.166667,0.166667,0.166667,0,'\'(-inf-3]\''
4150,'uvex skyper blue lig',review,4,116,0.508621,0.491379,0,0.163793,0.017241,0.181034,0.051724,0.077586,0.017241,'\'(3-inf)\''
4150,'uvex skyper blue lig',title,4,3,0.333333,0.666667,0,0,0.333333,0.333333,0,0.333333,0,'\'(3-inf)\''
4152,'uvex skyper blue lig',review,4,68,0.544118,0.455882,0,0.205882,0.029412,0.161765,0.044118,0.088235,0,'\'(3-inf)\''
4152,'uvex skyper blue lig',title,4,10,0.7,0.3,0,0.1,0,0.1,0,0.1,0,'\'(3-inf)\''
4154,'uvex skyper blue lig',review,1,32,0.5625,0.4375,0,0.15625,0.03125,0.25,0.09375,0.0625,0,'\'(-inf-3]\''
4154,'uvex skyper blue lig',title,1,7,0.571429,0.428571,0,0.285714,0,0.142857,0.142857,0,0.142857,'\'(-inf-3]\''
4155,'uvex skyper blue lig',review,4,35,0.514286,0.485714,0,0.142857,0.114286,0.257143,0.142857,0.057143,0.028571,'\'(3-inf)\''
4155,'uvex skyper blue lig',title,4,14,0.5,0.5,0,0.142857,0.142857,0.142857,0.142857,0.142857,0,'\'(3-inf)\''
4156,'uvex skyper blue lig',review,4,97,0.57732,0.42268,0,0.134021,0.041237,0.175258,0.051546,0.030928,0.010309,'\'(3-inf)\''
4156,'uvex skyper blue lig',title,4,18,0.555556,0.444444,0,0.166667,0,0.277778,0,0.055556,0,'\'(3-inf)\''
4163,'uvex skyper blue lig',review,3,157,0.484076,0.515924,0,0.140127,0.019108,0.159236,0.070064,0.095541,0.012739,'\'(-inf-3]\''
4163,'uvex skyper blue lig',title,3,2,0,1,0,0.5,0,0,0,0.5,0,'\'(-inf-3]\''
4165,'uvex skyper blue lig',review,1,64,0.625,0.375,0,0.125,0.046875,0.109375,0.078125,0.09375,0,'\'(-inf-3]\''
4165,'uvex skyper blue lig',title,1,11,0.636364,0.363636,0,0.090909,0.090909,0.090909,0.181818,0.090909,0,'\'(-inf-3]\''
4168,'uvex skyper blue lig',review,3,3,0,1,0,0.333333,0,0.333333,0.333333,0,0,'\'(-inf-3]\''
4168,'uvex skyper blue lig',title,3,2,0,1,0,0.5,0,0,0,0,0,'\'(-inf-3]\''
4171,'uvex skyper blue lig',review,4,20,0.6,0.4,0,0.2,0.15,0.2,0.1,0,0.05,'\'(3-inf)\''
4171,'uvex skyper blue lig',title,4,2,0,1,0,0.5,0,0,0,0,0,'\'(3-inf)\''
4172,'uvex skyper blue lig',review,1,3,0.333333,0.666667,0,0,0,0.333333,0,0.333333,0,'\'(-inf-3]\''
4172,'uvex skyper blue lig',title,1,2,0,1,0,0.5,0,0,0,0,0,'\'(-inf-3]\''
4174,'uvex skyper blue lig',review,1,14,0.428571,0.571429,0,0.214286,0.071429,0.214286,0,0.214286,0,'\'(-inf-3]\''
4174,'uvex skyper blue lig',title,1,6,0.333333,0.666667,0,0.5,0,0,0,0.166667,0,'\'(-inf-3]\''
4176,'uvex skyper blue lig',review,4,69,0.623188,0.376812,0,0.144928,0.043478,0.173913,0.043478,0.086957,0.014493,'\'(3-inf)\''
4176,'uvex skyper blue lig',title,4,13,0.615385,0.384615,0,0.230769,0,0.153846,0.153846,0.153846,0,'\'(3-inf)\''
4177,'uvex skyper blue lig',review,3,56,0.517857,0.482143,0,0.071429,0.071429,0.178571,0.089286,0.125,0,'\'(-inf-3]\''
4177,'uvex skyper blue lig',title,3,11,0.363636,0.636364,0,0.090909,0.090909,0.181818,0.181818,0.090909,0,'\'(-inf-3]\''
4185,'uvex skyper blue lig',review,3,45,0.511111,0.488889,0,0.244444,0.044444,0.111111,0.066667,0.044444,0,'\'(-inf-3]\''
4185,'uvex skyper blue lig',title,3,5,0.2,0.8,0,0.4,0,0,0,0.4,0,'\'(-inf-3]\''
4186,'uvex skyper blue lig',review,4,37,0.567568,0.432432,0,0.081081,0.081081,0.216216,0.162162,0.054054,0,'\'(3-inf)\''
4186,'uvex skyper blue lig',title,4,2,0,1,0,0.5,0,0,0,0.5,0,'\'(3-inf)\''
4187,'uvex skyper blue lig',review,4,16,0.6875,0.3125,0,0.125,0.0625,0.125,0.125,0.1875,0,'\'(3-inf)\''
4187,'uvex skyper blue lig',title,4,4,0.5,0.5,0,0,0,0,0,0.5,0,'\'(3-inf)\''
4189,'uvex skyper blue lig',review,2,54,0.537037,0.462963,0,0.185185,0.037037,0.148148,0.037037,0.074074,0,'\'(-inf-3]\''
4189,'uvex skyper blue lig',title,2,3,0.333333,0.666667,0,0,0,0.333333,0,0.333333,0,'\'(-inf-3]\''
4190,'uvex skyper blue lig',review,3,37,0.567568,0.432432,0,0.189189,0.081081,0.162162,0.054054,0.081081,0,'\'(-inf-3]\''
4190,'uvex skyper blue lig',title,3,7,0.428571,0.571429,0,0.142857,0,0.142857,0,0.285714,0,'\'(-inf-3]\''
4191,'uvex skyper blue lig',review,3,36,0.583333,0.416667,0,0.194444,0.111111,0.194444,0.055556,0.055556,0,'\'(-inf-3]\''
4191,'uvex skyper blue lig',title,3,11,0.636364,0.363636,0,0.272727,0.090909,0.090909,0,0.090909,0,'\'(-inf-3]\''
4192,'uvex skyper blue lig',review,3,5,0.4,0.6,0,0.2,0,0.2,0.2,0.2,0,'\'(-inf-3]\''
4192,'uvex skyper blue lig',title,3,2,0,1,0,0.5,0,0,0,0,0,'\'(-inf-3]\''
4193,'uvex skyper blue lig',review,1,72,0.541667,0.458333,0,0.152778,0.055556,0.180556,0.083333,0.097222,0,'\'(-inf-3]\''
4193,'uvex skyper blue lig',title,1,4,0.25,0.75,0,0,0,0,0.25,0.5,0,'\'(-inf-3]\''
4195,'uvex skyper blue lig',review,2,17,0.529412,0.470588,0,0.058824,0.176471,0.294118,0.176471,0,0,'\'(-inf-3]\''
4195,'uvex skyper blue lig',title,2,3,0.666667,0.333333,0,0,0,0.333333,0.333333,0,0,'\'(-inf-3]\''
4196,'uvex skyper blue lig',review,2,15,0.6,0.4,0,0.133333,0.066667,0.266667,0.066667,0.133333,0,'\'(-inf-3]\''
4196,'uvex skyper blue lig',title,2,1,0,1,0,0,0,0,0,1,0,'\'(-inf-3]\''
4197,'uvex skyper blue lig',review,1,8,0.625,0.375,0,0.25,0,0.125,0.125,0.125,0,'\'(-inf-3]\''
4197,'uvex skyper blue lig',title,1,2,0,1,0,0.5,0,0,0,0,0,'\'(-inf-3]\''
4200,'uvex skyper blue lig',review,1,4,0.25,0.75,0,0.75,0,0,0,0,0,'\'(-inf-3]\''
4200,'uvex skyper blue lig',title,1,2,0,1,0,0.5,0,0,0,0,0,'\'(-inf-3]\''
4203,'uvex skyper blue lig',review,3,48,0.604167,0.395833,0,0.166667,0.041667,0.104167,0.041667,0.083333,0,'\'(-inf-3]\''
4203,'uvex skyper blue lig',title,3,12,0.5,0.5,0,0.083333,0.083333,0.25,0,0.083333,0.083333,'\'(-inf-3]\''
4205,'uvex skyper blue lig',review,4,118,0.491525,0.508475,0,0.152542,0.033898,0.144068,0.042373,0.084746,0.016949,'\'(3-inf)\''
4205,'uvex skyper blue lig',title,4,6,0.166667,0.833333,0,0.333333,0,0,0.166667,0.166667,0,'\'(3-inf)\''
4206,'uvex skyper blue lig',review,2,8,0.375,0.625,0,0.125,0,0.125,0.125,0.25,0,'\'(-inf-3]\''
4206,'uvex skyper blue lig',title,2,2,0,1,0,0.5,0,0,0,0,0,'\'(-inf-3]\''
4209,'uvex skyper blue lig',review,3,4,0.25,0.75,0,0.5,0,0,0.25,0.25,0,'\'(-inf-3]\''
4209,'uvex skyper blue lig',title,3,2,0,1,0,0.5,0,0,0,0,0,'\'(-inf-3]\''
4210,'uvex skyper blue lig',review,4,45,0.577778,0.422222,0,0.177778,0.066667,0.177778,0.044444,0.088889,0,'\'(3-inf)\''
4210,'uvex skyper blue lig',title,4,11,0.545455,0.454545,0,0.090909,0.181818,0.181818,0.090909,0.090909,0,'\'(3-inf)\''
4211,'uvex skyper blue lig',review,3,26,0.576923,0.423077,0,0.115385,0.115385,0.192308,0.038462,0.076923,0.038462,'\'(-inf-3]\''
4211,'uvex skyper blue lig',title,3,11,0.454545,0.545455,0,0.181818,0.090909,0.090909,0,0.090909,0,'\'(-inf-3]\''
4212,'uvex skyper blue lig',review,2,13,0.461538,0.538462,0,0.153846,0,0.230769,0.230769,0.153846,0,'\'(-inf-3]\''
4212,'uvex skyper blue lig',title,2,7,0.571429,0.428571,0,0.285714,0,0.142857,0,0.285714,0,'\'(-inf-3]\''
4213,'uvex skyper blue lig',review,2,75,0.626667,0.373333,0,0.133333,0.08,0.16,0.08,0.066667,0.013333,'\'(-inf-3]\''
4213,'uvex skyper blue lig',title,2,17,0.588235,0.411765,0,0.235294,0.058824,0.176471,0.058824,0.117647,0.058824,'\'(-inf-3]\''
4215,'uvex skyper blue lig',review,1,106,0.556604,0.443396,0,0.160377,0.037736,0.160377,0.037736,0.056604,0,'\'(-inf-3]\''
4215,'uvex skyper blue lig',title,1,6,0.333333,0.666667,0,0,0.166667,0.166667,0.166667,0,0,'\'(-inf-3]\''
4217,'uvex skyper blue lig',review,1,30,0.466667,0.533333,0,0.133333,0.033333,0.166667,0.1,0.166667,0,'\'(-inf-3]\''
4217,'uvex skyper blue lig',title,1,11,0.363636,0.636364,0,0.090909,0,0.181818,0.181818,0.090909,0,'\'(-inf-3]\''
4221,'uvex skyper blue lig',review,2,16,0.4375,0.5625,0,0.125,0.0625,0.1875,0.0625,0.0625,0,'\'(-inf-3]\''
4221,'uvex skyper blue lig',title,2,2,0,1,0,0.5,0,0,0,0,0,'\'(-inf-3]\''
4223,'uvex skyper blue lig',review,2,27,0.592593,0.407407,0,0.222222,0.037037,0.111111,0.111111,0.111111,0,'\'(-inf-3]\''
4223,'uvex skyper blue lig',title,2,9,0.555556,0.444444,0,0.222222,0.111111,0.222222,0.111111,0.111111,0,'\'(-inf-3]\''
4227,'uvex skyper blue lig',review,2,73,0.534247,0.465753,0,0.123288,0.041096,0.178082,0.054795,0.09589,0.027397,'\'(-inf-3]\''
4227,'uvex skyper blue lig',title,2,4,0.25,0.75,0,0.75,0,0,0,0,0,'\'(-inf-3]\''
4229,'uvex skyper blue lig',review,3,83,0.554217,0.445783,0,0.120482,0.048193,0.204819,0.072289,0.036145,0.024096,'\'(-inf-3]\''
4229,'uvex skyper blue lig',title,3,9,0.222222,0.777778,0,0.222222,0.111111,0.333333,0,0.222222,0,'\'(-inf-3]\''
4233,'uvex skyper blue lig',review,3,5,0.2,0.8,0,0.4,0,0.2,0,0.2,0,'\'(-inf-3]\''
4233,'uvex skyper blue lig',title,3,2,0,1,0,0.5,0,0,0,0,0,'\'(-inf-3]\''
4234,'uvex skyper blue lig',review,4,59,0.627119,0.372881,0,0.135593,0.067797,0.101695,0.084746,0.033898,0.016949,'\'(3-inf)\''
4234,'uvex skyper blue lig',title,4,9,0.444444,0.555556,0,0.222222,0.222222,0.111111,0,0,0,'\'(3-inf)\''
4235,'uvex skyper blue lig',review,2,43,0.627907,0.372093,0,0.093023,0.069767,0.255814,0.116279,0,0.023256,'\'(-inf-3]\''
4235,'uvex skyper blue lig',title,2,9,0.555556,0.444444,0,0.222222,0,0,0,0.222222,0,'\'(-inf-3]\''
4237,'uvex skyper blue lig',review,4,44,0.590909,0.409091,0,0.090909,0.045455,0.181818,0.068182,0.113636,0.022727,'\'(3-inf)\''
4237,'uvex skyper blue lig',title,4,11,0.545455,0.454545,0,0.181818,0,0.090909,0.181818,0.181818,0,'\'(3-inf)\''
4239,'uvex skyper blue lig',review,1,97,0.494845,0.505155,0,0.206186,0.041237,0.14433,0.061856,0.020619,0.020619,'\'(-inf-3]\''
4239,'uvex skyper blue lig',title,1,3,0.666667,0.333333,0,0.333333,0,0,0,0,0,'\'(-inf-3]\''
4241,'uvex skyper blue lig',review,4,12,0.416667,0.583333,0,0.333333,0,0,0.083333,0.166667,0,'\'(3-inf)\''
4241,'uvex skyper blue lig',title,4,2,0,1,0,0.5,0,0,0,0,0,'\'(3-inf)\''
4242,'uvex skyper blue lig',review,4,2,0,1,0,0,0,0.5,0.5,0,0,'\'(3-inf)\''
4242,'uvex skyper blue lig',title,4,2,0,1,0,0.5,0,0,0,0,0,'\'(3-inf)\''
4245,'uvex skyper blue lig',review,4,57,0.578947,0.421053,0,0.245614,0.017544,0.157895,0.035088,0.070175,0,'\'(3-inf)\''
